YEAR,MO,DY,HR,ALLSKY_KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,SZA,T2M,PRECTOTCORR,RH2M,WS10M,WD10M
2021,1,30,13,0.58,1005.33,775.25,16.37,38.33,0.03,24.5,4.33,94.45
2021,1,30,14,0.55,903.4,685.34,28.53,38.48,0.07,23.56,4.24,87.04
2021,1,30,15,0.52,732.6,533.2,42.27,37.8,0.1,24.0,4.23,80.87
2021,1,30,16,0.47,508.77,362.66,56.4,36.63,0.12,25.69,4.29,74.37
2021,1,30,17,0.35,258.17,164.2,70.65,35.16,0.22,29.12,3.93,69.26
2021,1,30,18,0.17,42.92,21.84,84.75,33.12,0.34,36.75,2.95,64.73
2021,1,30,19,-999.0,0.0,0.0,-999.0,31.68,0.35,43.19,2.76,64.01
2021,1,30,20,-999.0,0.0,0.0,-999.0,30.62,0.22,49.44,1.97,64.96
2021,1,30,21,-999.0,0.0,0.0,-999.0,29.78,0.14,53.06,1.37,71.36
2021,1,30,22,-999.0,0.0,0.0,-999.0,28.98,0.06,55.38,1.6,83.29
2021,1,30,23,-999.0,0.0,0.0,-999.0,28.17,0.01,59.12,1.58,88.3
2021,1,31,0,-999.0,0.0,0.0,-999.0,27.38,0.0,59.94,2.11,91.91
2021,1,31,1,-999.0,0.0,0.0,-999.0,26.58,0.0,62.5,2.51,100.05
2021,1,31,2,-999.0,0.0,0.0,-999.0,25.88,0.0,66.12,2.3,107.57
2021,1,31,3,-999.0,0.0,0.0,-999.0,25.32,0.0,69.38,2.05,115.2
2021,1,31,4,-999.0,0.0,0.0,-999.0,24.83,0.0,72.31,2.14,119.56
2021,1,31,5,-999.0,0.0,0.0,-999.0,24.54,0.0,74.62,2.63,118.77
2021,1,31,6,0.27,7.27,7.92,88.8,24.36,0.0,76.62,2.98,119.39
2021,1,31,7,0.41,153.7,129.84,77.03,25.01,0.0,74.44,4.4,120.39
2021,1,31,8,0.53,401.42,341.08,62.76,26.32,0.0,67.75,5.34,120.92
2021,1,31,9,0.61,642.23,566.85,48.53,27.94,0.0,58.81,5.46,118.0
2021,1,31,10,0.54,838.67,625.88,34.53,29.77,0.0,50.12,5.13,113.52
2021,1,31,11,0.57,971.1,747.34,21.31,31.62,0.0,43.0,4.64,106.45
2021,1,31,12,0.57,1022.98,784.01,11.98,33.09,0.0,37.94,4.31,97.81
2021,1,31,13,0.55,998.77,748.76,16.16,34.01,0.0,34.88,4.18,91.18
2021,1,31,14,0.45,896.27,551.34,28.41,34.55,0.0,33.06,4.13,90.43
2021,1,31,15,0.34,724.73,348.48,42.19,35.15,0.0,31.31,4.23,93.28
2021,1,31,16,0.41,500.27,321.55,56.34,35.18,0.0,30.69,4.34,96.61
2021,1,31,17,0.36,249.4,168.27,70.62,34.23,0.01,32.12,4.37,97.91
2021,1,31,18,0.2,40.27,25.38,84.74,31.5,0.01,40.06,2.93,94.43
2021,1,31,19,-999.0,0.0,0.0,-999.0,29.6,0.01,46.38,3.18,86.77
2021,1,31,20,-999.0,0.0,0.0,-999.0,29.07,0.02,48.31,4.46,83.87
2021,1,31,21,-999.0,0.0,0.0,-999.0,28.29,0.02,52.0,5.27,84.13
2021,1,31,22,-999.0,0.0,0.0,-999.0,27.38,0.0,56.5,4.81,86.09
2021,1,31,23,-999.0,0.0,0.0,-999.0,26.65,0.0,60.31,4.25,90.32
2021,2,1,0,-999.0,0.0,0.0,-999.0,25.93,0.0,64.0,3.59,94.12
2021,2,1,1,-999.0,0.0,0.0,-999.0,25.32,0.0,67.5,3.49,98.62
2021,2,1,2,-999.0,0.0,0.0,-999.0,24.67,0.01,71.56,3.13,103.27
2021,2,1,3,-999.0,0.0,0.0,-999.0,24.03,0.02,76.12,2.91,107.17
2021,2,1,4,-999.0,0.0,0.0,-999.0,23.43,0.03,80.88,2.69,110.38
2021,2,1,5,-999.0,0.0,0.0,-999.0,22.98,0.04,85.0,2.46,113.39
2021,2,1,6,0.32,7.08,9.18,88.82,22.99,0.04,86.5,2.76,114.61
2021,2,1,7,0.34,151.65,107.0,77.08,24.49,0.02,80.62,4.51,109.22
2021,2,1,8,0.41,398.48,257.95,62.78,27.46,0.01,65.31,6.22,103.36
2021,2,1,9,0.5,638.02,463.35,48.53,30.7,0.01,49.25,6.24,100.83
2021,2,1,10,0.57,835.45,657.66,34.49,33.7,0.0,37.62,5.68,98.78
2021,2,1,11,0.62,972.0,814.0,21.21,36.06,0.0,30.19,5.21,96.55
2021,2,1,12,0.66,1044.83,899.81,11.73,37.72,0.0,25.75,4.95,93.17
2021,2,1,13,0.61,1023.17,817.0,15.95,38.76,0.0,23.31,4.85,88.52
2021,2,1,14,0.63,922.38,781.59,28.29,39.19,0.0,22.31,4.96,83.76
2021,2,1,15,0.59,754.33,606.45,42.11,38.97,0.0,22.19,5.29,79.45
2021,2,1,16,0.46,531.25,359.59,56.3,37.91,0.0,23.31,5.75,74.32
2021,2,1,17,0.41,278.05,187.98,70.59,36.05,0.0,26.25,6.28,69.83
2021,2,1,18,0.3,48.25,37.79,84.73,34.01,0.0,30.94,6.51,67.93
2021,2,1,19,-999.0,0.0,0.0,-999.0,32.24,0.0,36.19,6.98,66.73
2021,2,1,20,-999.0,0.0,0.0,-999.0,30.7,0.0,42.0,7.15,67.84
2021,2,1,21,-999.0,0.0,0.0,-999.0,29.31,0.0,48.0,6.78,70.21
2021,2,1,22,-999.0,0.0,0.0,-999.0,28.2,0.0,53.25,6.24,73.34
2021,2,1,23,-999.0,0.0,0.0,-999.0,27.28,0.0,58.12,5.72,77.71
2021,2,2,0,-999.0,0.0,0.0,-999.0,26.51,0.0,62.81,5.22,81.3
2021,2,2,1,-999.0,0.0,0.0,-999.0,25.83,0.0,67.5,4.54,84.27
2021,2,2,2,-999.0,0.0,0.0,-999.0,25.26,0.0,71.31,3.72,87.23
2021,2,2,3,-999.0,0.0,0.0,-999.0,24.81,0.0,74.19,2.95,90.3
2021,2,2,4,-999.0,0.0,0.0,-999.0,24.43,0.0,76.56,2.34,91.34
2021,2,2,5,-999.0,0.0,0.0,-999.0,24.12,0.0,78.5,2.09,92.14
2021,2,2,6,0.29,7.4,8.11,88.84,23.96,0.0,79.62,2.08,93.23
2021,2,2,7,0.34,161.05,104.19,77.12,25.11,0.0,73.5,4.12,95.55
2021,2,2,8,0.45,415.42,288.87,62.8,27.26,0.0,62.06,5.61,93.83
2021,2,2,9,0.52,658.58,480.23,48.53,30.03,0.0,49.5,5.78,91.86
2021,2,2,10,0.62,857.3,723.22,34.45,32.86,0.0,38.81,5.52,89.43
2021,2,2,11,0.59,990.38,773.39,21.1,35.33,0.0,31.25,5.19,87.32
2021,2,2,12,0.63,1056.48,869.01,11.48,37.2,0.0,26.44,4.82,85.44
2021,2,2,13,0.64,1030.8,861.77,15.75,38.39,0.0,23.62,4.53,82.16
2021,2,2,14,0.62,928.67,767.48,28.17,39.05,0.0,22.06,4.43,77.26
2021,2,2,15,0.45,755.75,472.09,42.03,39.04,0.0,21.5,4.6,71.29
2021,2,2,16,0.41,529.23,313.51,56.25,38.22,0.0,22.25,5.22,66.16
2021,2,2,17,0.36,273.55,167.9,70.57,36.52,0.0,24.62,6.12,63.79
2021,2,2,18,0.26,46.38,32.88,84.73,33.87,0.0,30.31,6.57,62.31
2021,2,2,19,-999.0,0.0,0.0,-999.0,31.54,0.0,36.81,6.99,59.88
2021,2,2,20,-999.0,0.0,0.0,-999.0,29.65,0.0,43.5,7.34,62.02
2021,2,2,21,-999.0,0.0,0.0,-999.0,28.4,0.0,49.06,6.55,66.37
2021,2,2,22,-999.0,0.0,0.0,-999.0,27.58,0.0,53.62,5.84,71.59
2021,2,2,23,-999.0,0.0,0.0,-999.0,26.8,0.0,58.62,5.44,75.26
2021,2,3,0,-999.0,0.0,0.0,-999.0,25.94,0.0,64.25,5.2,78.47
2021,2,3,1,-999.0,0.0,0.0,-999.0,25.15,0.0,69.38,4.74,81.19
2021,2,3,2,-999.0,0.0,0.0,-999.0,24.49,0.0,73.69,4.11,86.4
2021,2,3,3,-999.0,0.0,0.0,-999.0,23.96,0.0,77.25,3.2,93.64
2021,2,3,4,-999.0,0.0,0.0,-999.0,23.46,0.0,80.56,2.22,100.52
2021,2,3,5,-999.0,0.0,0.0,-999.0,22.9,0.0,84.0,1.56,106.26
2021,2,3,6,0.34,7.12,9.57,88.87,22.89,0.0,84.5,1.78,115.44
2021,2,3,7,0.47,155.1,146.82,77.16,25.08,0.0,73.44,4.31,112.94
2021,2,3,8,0.59,406.58,374.81,62.83,27.87,0.0,59.38,5.76,107.92
2021,2,3,9,0.66,651.25,612.89,48.52,30.84,0.0,46.31,5.37,103.04
2021,2,3,10,0.71,850.62,820.35,34.41,33.64,0.0,36.0,4.92,99.31
2021,2,3,11,0.73,985.1,951.44,20.99,35.56,0.0,29.38,5.28,101.36
2021,2,3,12,0.72,1066.33,984.52,11.23,36.22,0.0,26.06,5.02,97.6
2021,2,3,13,0.73,1042.02,985.52,15.55,36.44,0.0,24.38,4.46,93.31
2021,2,3,14,0.73,940.17,903.19,28.06,36.22,0.0,23.88,3.92,88.4
2021,2,3,15,0.71,768.2,738.17,41.96,35.92,0.0,23.75,3.56,83.58
2021,2,3,16,0.65,543.25,505.71,56.21,35.52,0.0,24.06,3.45,77.85
2021,2,3,17,0.55,287.17,256.59,70.55,34.57,0.0,25.75,3.09,70.65
2021,2,3,18,0.35,51.25,44.94,84.73,32.01,0.0,32.44,2.65,59.96
2021,2,3,19,-999.0,0.0,0.0,-999.0,31.11,0.0,34.19,4.18,58.21
2021,2,3,20,-999.0,0.0,0.0,-999.0,30.33,0.0,37.75,5.44,59.35
2021,2,3,21,-999.0,0.0,0.0,-999.0,29.19,0.0,43.88,5.51,63.47
2021,2,3,22,-999.0,0.0,0.0,-999.0,28.16,0.0,50.88,6.33,74.7
2021,2,3,23,-999.0,0.0,0.0,-999.0,27.22,0.0,56.44,5.65,79.96
2021,2,4,0,-999.0,0.0,0.0,-999.0,26.39,0.0,61.31,5.11,82.63
2021,2,4,1,-999.0,0.0,0.0,-999.0,25.65,0.0,65.94,4.49,85.61
2021,2,4,2,-999.0,0.0,0.0,-999.0,24.94,0.02,70.38,3.6,89.38
2021,2,4,3,-999.0,0.0,0.0,-999.0,24.22,0.07,75.12,2.4,93.36
2021,2,4,4,-999.0,0.0,0.0,-999.0,23.56,0.08,79.38,1.51,98.63
2021,2,4,5,-999.0,0.0,0.0,-999.0,23.04,0.09,82.69,1.17,104.69
2021,2,4,6,0.36,7.25,9.78,88.89,23.01,0.1,83.06,1.11,116.75
2021,2,4,7,0.48,163.33,148.86,77.2,24.67,0.05,75.19,2.92,113.68
2021,2,4,8,0.66,415.77,421.91,62.84,27.43,0.02,60.56,4.25,107.97
2021,2,4,9,0.7,657.05,645.73,48.52,30.47,0.01,46.56,4.2,105.3
2021,2,4,10,0.71,853.15,825.2,34.38,33.35,0.0,36.06,3.87,105.33
2021,2,4,11,0.74,986.83,966.72,20.88,35.75,0.0,29.5,3.65,105.52
2021,2,4,12,0.74,1056.95,1017.09,10.98,37.56,0.0,25.25,3.55,103.12
2021,2,4,13,0.75,1034.17,1013.48,15.35,38.79,0.0,22.06,3.51,98.33
2021,2,4,14,0.73,934.42,909.23,27.95,39.37,0.0,20.0,3.5,90.77
2021,2,4,15,0.71,764.75,742.34,41.9,39.33,0.0,18.94,3.59,81.23
2021,2,4,16,0.66,540.27,511.0,56.17,38.66,0.0,19.0,3.8,71.19
2021,2,4,17,0.59,283.83,271.69,70.54,37.34,0.0,20.25,4.29,61.61
2021,2,4,18,0.38,49.9,48.57,84.74,34.29,0.0,25.81,3.75,53.82
2021,2,4,19,-999.0,0.0,0.0,-999.0,32.98,0.0,30.88,5.58,51.99
2021,2,4,20,-999.0,0.0,0.0,-999.0,31.63,0.0,38.38,6.65,54.67
2021,2,4,21,-999.0,0.0,0.0,-999.0,29.86,0.0,47.94,7.64,60.05
2021,2,4,22,-999.0,0.0,0.0,-999.0,28.35,0.0,54.38,7.11,61.8
2021,2,4,23,-999.0,0.0,0.0,-999.0,27.12,0.0,59.5,6.49,62.32
2021,2,5,0,-999.0,0.0,0.0,-999.0,26.07,0.0,64.81,5.71,63.51
2021,2,5,1,-999.0,0.0,0.0,-999.0,25.28,0.0,69.56,4.86,66.52
2021,2,5,2,-999.0,0.0,0.0,-999.0,24.69,0.0,73.38,4.1,69.94
2021,2,5,3,-999.0,0.0,0.0,-999.0,24.22,0.0,76.25,3.48,74.09
2021,2,5,4,-999.0,0.0,0.0,-999.0,23.8,0.0,78.69,2.97,78.93
2021,2,5,5,-999.0,0.0,0.0,-999.0,23.37,0.0,81.12,2.46,83.8
2021,2,5,6,0.36,7.17,9.65,88.91,23.16,0.0,82.44,2.47,87.83
2021,2,5,7,0.52,165.02,161.25,77.24,25.09,0.0,72.56,4.67,85.11
2021,2,5,8,0.64,420.75,406.69,62.86,27.68,0.0,59.62,5.6,82.87
2021,2,5,9,0.68,663.98,629.37,48.51,30.6,0.0,46.56,5.49,78.26
2021,2,5,10,0.72,862.55,827.87,34.33,33.51,0.0,35.62,5.25,72.13
2021,2,5,11,0.75,998.48,979.1,20.77,35.99,0.0,28.31,5.15,67.52
2021,2,5,12,0.75,1073.6,1028.88,10.73,37.81,0.0,24.06,5.15,64.21
2021,2,5,13,0.76,1053.27,1019.58,15.16,38.98,0.0,21.69,5.13,61.84
2021,2,5,14,0.77,954.25,949.08,27.84,39.5,0.0,20.75,5.21,58.86
2021,2,5,15,0.74,786.17,775.7,41.84,39.3,0.0,20.81,5.46,55.49
2021,2,5,16,0.65,562.05,503.54,56.14,38.4,0.0,21.94,5.92,52.51
2021,2,5,17,0.56,302.77,261.61,70.52,36.81,0.0,24.31,6.57,50.74
2021,2,5,18,0.38,57.02,49.46,84.75,34.49,0.0,28.75,6.81,49.05
2021,2,5,19,-999.0,0.0,0.0,-999.0,32.49,0.0,33.81,6.81,46.49
2021,2,5,20,-999.0,0.0,0.0,-999.0,30.7,0.0,39.25,6.7,44.95
2021,2,5,21,-999.0,0.0,0.0,-999.0,29.15,0.0,45.56,7.21,46.71
2021,2,5,22,-999.0,0.0,0.0,-999.0,27.76,0.0,52.5,7.0,50.02
2021,2,5,23,-999.0,0.0,0.0,-999.0,26.45,0.0,59.69,6.24,52.94
2021,2,6,0,-999.0,0.0,0.0,-999.0,25.26,0.0,67.06,5.27,56.0
2021,2,6,1,-999.0,0.0,0.0,-999.0,24.2,0.0,74.19,4.16,59.44
2021,2,6,2,-999.0,0.0,0.0,-999.0,23.32,0.0,80.38,2.99,63.3
2021,2,6,3,-999.0,0.0,0.0,-999.0,22.62,0.0,85.12,2.05,69.9
2021,2,6,4,-999.0,0.0,0.0,-999.0,22.14,0.0,88.31,1.62,79.45
2021,2,6,5,-999.0,0.0,0.0,-999.0,21.94,0.0,89.81,1.95,88.16
2021,2,6,6,0.38,7.55,9.88,88.93,21.98,0.0,89.81,2.37,91.13
2021,2,6,7,0.56,172.7,173.61,77.27,24.06,0.0,78.44,3.63,79.08
2021,2,6,8,0.65,431.75,412.82,62.88,27.21,0.0,61.06,4.48,66.25
2021,2,6,9,0.69,675.83,634.78,48.5,30.52,0.0,46.31,4.97,59.28
2021,2,6,10,0.7,874.27,812.29,34.28,33.38,0.0,36.25,5.19,57.22
2021,2,6,11,0.7,1007.5,925.1,20.66,35.73,0.0,29.5,5.28,56.4
2021,2,6,12,0.66,1036.45,911.04,10.47,37.52,0.0,25.38,5.32,55.89
2021,2,6,13,0.66,1016.38,894.88,14.97,38.67,0.0,23.19,5.28,55.25
2021,2,6,14,0.73,916.67,896.0,27.74,39.18,0.0,22.5,5.28,54.22
2021,2,6,15,0.66,746.88,693.27,41.78,39.01,0.0,23.0,5.43,52.95
2021,2,6,16,0.59,522.88,462.04,56.11,38.16,0.0,24.69,5.7,51.9
2021,2,6,17,0.54,269.25,250.23,70.52,36.62,0.0,27.69,5.93,51.36
2021,2,6,18,0.33,45.38,42.08,84.76,34.49,0.0,32.31,5.54,50.27
2021,2,6,19,-999.0,0.0,0.0,-999.0,32.92,0.0,36.69,6.07,47.71
2021,2,6,20,-999.0,0.0,0.0,-999.0,31.5,0.0,41.31,6.56,47.51
2021,2,6,21,-999.0,0.0,0.0,-999.0,29.9,0.0,47.12,6.71,47.45
2021,2,6,22,-999.0,0.0,0.0,-999.0,28.55,0.0,53.19,6.26,49.51
2021,2,6,23,-999.0,0.0,0.0,-999.0,27.41,0.0,59.12,5.54,52.74
2021,2,7,0,-999.0,0.0,0.0,-999.0,26.4,0.0,64.81,4.81,53.06
2021,2,7,1,-999.0,0.0,0.0,-999.0,25.43,0.0,70.69,4.15,52.18
2021,2,7,2,-999.0,0.0,0.0,-999.0,24.59,0.0,76.38,3.64,53.11
2021,2,7,3,-999.0,0.0,0.0,-999.0,23.83,0.0,81.5,2.94,55.59
2021,2,7,4,-999.0,0.0,0.0,-999.0,23.19,0.0,85.69,2.1,57.79
2021,2,7,5,-999.0,0.0,0.0,-999.0,22.88,0.0,88.12,1.82,62.67
2021,2,7,6,0.35,6.58,9.07,88.95,22.91,0.0,88.5,1.68,76.81
2021,2,7,7,0.52,157.35,161.3,77.3,24.58,0.0,79.44,2.91,85.38
2021,2,7,8,0.65,411.58,411.11,62.88,27.12,0.0,65.75,3.52,79.14
2021,2,7,9,0.71,655.92,658.83,48.48,29.75,0.0,53.25,3.38,75.96
2021,2,7,10,0.74,859.0,854.5,34.23,32.65,0.0,41.88,3.13,75.82
2021,2,7,11,0.74,993.05,975.49,20.55,35.53,0.0,32.19,2.98,76.95
2021,2,7,12,0.74,1070.27,1026.76,10.21,37.65,0.0,26.0,2.85,77.18
2021,2,7,13,0.73,1047.25,996.6,14.77,38.9,0.0,22.44,2.76,73.88
2021,2,7,14,0.75,945.88,925.42,27.65,39.29,0.0,20.75,2.71,67.49
2021,2,7,15,0.71,774.62,738.32,41.73,38.83,0.0,20.56,2.66,58.92
2021,2,7,16,0.63,548.02,491.16,56.09,37.84,0.0,21.5,2.71,47.8
2021,2,7,17,0.55,287.92,255.08,70.52,36.7,0.0,23.38,2.81,36.87
2021,2,7,18,0.35,50.17,45.16,84.77,34.45,0.0,29.56,2.78,27.65
2021,2,7,19,-999.0,0.0,0.0,-999.0,33.4,0.0,33.25,4.24,29.35
2021,2,7,20,-999.0,0.0,0.0,-999.0,32.44,0.0,39.31,6.37,38.98
2021,2,7,21,-999.0,0.0,0.0,-999.0,30.83,0.0,47.88,7.27,50.36
2021,2,7,22,-999.0,0.0,0.0,-999.0,29.56,0.0,54.0,6.95,56.6
2021,2,7,23,-999.0,0.0,0.0,-999.0,28.62,0.0,58.5,6.29,60.06
2021,2,8,0,-999.0,0.0,0.0,-999.0,27.67,0.0,63.38,5.49,62.81
2021,2,8,1,-999.0,0.0,0.0,-999.0,26.88,0.0,68.0,4.73,65.6
2021,2,8,2,-999.0,0.0,0.0,-999.0,26.29,0.0,71.69,4.07,68.75
2021,2,8,3,-999.0,0.0,0.0,-999.0,25.86,0.0,74.31,3.51,71.97
2021,2,8,4,-999.0,0.0,0.0,-999.0,25.56,0.0,76.06,3.08,74.55
2021,2,8,5,-999.0,0.0,0.0,-999.0,25.31,0.0,77.44,2.85,77.68
2021,2,8,6,0.34,6.33,8.64,88.96,25.19,0.0,78.06,2.8,81.67
2021,2,8,7,0.52,154.73,159.55,77.34,26.37,0.0,71.5,3.95,87.51
2021,2,8,8,0.64,403.8,408.67,62.89,28.31,0.0,60.44,4.29,87.29
2021,2,8,9,0.7,645.02,646.0,48.47,30.59,0.0,48.5,4.02,86.22
2021,2,8,10,0.73,842.98,839.95,34.19,32.94,0.0,37.81,3.48,87.81
2021,2,8,11,0.68,976.0,894.14,20.45,35.08,0.0,31.0,2.79,94.02
2021,2,8,12,0.69,1047.95,949.55,9.95,36.62,0.0,27.62,2.18,101.59
2021,2,8,13,0.71,1027.12,963.75,14.59,37.54,0.0,25.56,1.72,103.4
2021,2,8,14,0.62,927.65,769.75,27.56,37.89,0.0,24.44,1.46,93.69
2021,2,8,15,0.62,758.1,647.25,41.68,37.76,0.0,24.19,1.4,75.5
2021,2,8,16,0.59,533.6,464.56,56.06,37.28,0.0,24.5,1.55,56.71
2021,2,8,17,0.52,277.38,240.98,70.52,36.36,0.01,25.88,1.92,39.72
2021,2,8,18,0.33,47.25,42.07,84.79,33.54,0.2,33.0,1.78,24.65
2021,2,8,19,-999.0,0.0,0.0,-999.0,31.45,0.33,39.62,2.52,22.59
2021,2,8,20,-999.0,0.0,0.0,-999.0,30.77,0.24,42.81,4.27,33.66
2021,2,8,21,-999.0,0.0,0.0,-999.0,29.71,0.29,50.0,6.77,44.02
2021,2,8,22,-999.0,0.0,0.0,-999.0,28.14,0.45,61.44,6.91,52.48
2021,2,8,23,-999.0,0.0,0.0,-999.0,27.05,0.63,68.5,6.24,60.13
2021,2,9,0,-999.0,0.0,0.0,-999.0,26.32,0.7,72.88,5.09,64.38
2021,2,9,1,-999.0,0.0,0.0,-999.0,25.69,0.61,76.62,4.08,67.36
2021,2,9,2,-999.0,0.0,0.0,-999.0,25.2,0.46,79.88,3.1,70.24
2021,2,9,3,-999.0,0.0,0.0,-999.0,24.83,0.34,82.69,2.38,73.77
2021,2,9,4,-999.0,0.0,0.0,-999.0,24.53,0.3,85.19,1.92,79.24
2021,2,9,5,-999.0,0.0,0.0,-999.0,24.22,0.22,87.81,1.61,83.05
2021,2,9,6,0.27,6.1,6.53,88.98,24.19,0.11,88.06,1.73,84.55
2021,2,9,7,0.28,149.83,86.41,77.36,25.55,0.13,78.94,3.1,88.12
2021,2,9,8,0.34,397.73,212.64,62.9,27.86,0.06,65.25,3.68,87.08
2021,2,9,9,0.45,635.85,415.1,48.45,30.32,0.03,53.69,3.54,84.3
2021,2,9,10,0.48,831.05,561.23,34.13,32.45,0.0,45.88,3.3,85.65
2021,2,9,11,0.47,963.85,619.4,20.33,34.14,0.0,40.5,3.02,87.92
2021,2,9,12,0.39,1022.33,542.11,9.69,35.58,0.0,36.38,2.63,87.1
2021,2,9,13,0.31,1001.58,425.12,14.41,36.24,0.0,34.0,2.1,81.66
2021,2,9,14,0.42,903.4,522.63,27.48,36.31,0.0,32.69,1.57,68.04
2021,2,9,15,0.41,736.95,430.88,41.64,35.76,0.0,32.62,1.16,41.99
2021,2,9,16,0.42,516.33,328.17,56.05,35.1,0.0,33.12,1.2,3.37
2021,2,9,17,0.34,265.35,155.85,70.52,34.05,0.01,36.0,1.61,338.92
2021,2,9,18,0.22,43.55,27.77,84.81,32.0,0.05,47.56,1.7,327.55
2021,2,9,19,-999.0,0.0,0.0,-999.0,30.87,0.05,51.06,2.27,333.61
2021,2,9,20,-999.0,0.0,0.0,-999.0,30.35,0.02,52.94,2.72,350.24
2021,2,9,21,-999.0,0.0,0.0,-999.0,29.58,0.01,55.62,3.09,10.03
2021,2,9,22,-999.0,0.0,0.0,-999.0,28.64,0.01,58.06,3.85,31.3
2021,2,9,23,-999.0,0.0,0.0,-999.0,27.74,0.03,61.94,3.88,46.22
2021,2,10,0,-999.0,0.0,0.0,-999.0,26.96,0.04,66.31,3.27,60.68
2021,2,10,1,-999.0,0.0,0.0,-999.0,26.35,0.03,69.69,2.76,74.59
2021,2,10,2,-999.0,0.0,0.0,-999.0,25.81,0.02,72.06,2.54,85.76
2021,2,10,3,-999.0,0.0,0.0,-999.0,25.22,0.02,74.94,2.26,93.76
2021,2,10,4,-999.0,0.0,0.0,-999.0,24.75,0.01,77.06,2.03,100.66
2021,2,10,5,-999.0,0.0,0.0,-999.0,24.38,0.01,78.62,1.83,107.89
2021,2,10,6,0.32,6.02,7.87,88.99,24.44,0.01,77.88,2.07,114.25
2021,2,10,7,0.35,150.02,107.4,77.38,26.08,0.0,68.12,3.86,119.21
2021,2,10,8,0.38,399.85,237.38,62.9,28.76,0.0,54.25,4.62,120.03
2021,2,10,9,0.41,640.35,380.03,48.43,31.61,0.0,42.06,4.66,115.75
2021,2,10,10,0.52,838.17,602.49,34.09,34.16,0.0,33.94,4.52,112.76
2021,2,10,11,0.66,971.38,875.23,20.22,36.23,0.0,28.94,4.33,112.17
2021,2,10,12,0.66,1048.3,907.66,9.42,37.5,0.0,26.19,4.16,113.2
2021,2,10,13,0.65,1027.12,874.07,14.24,38.14,0.0,24.56,4.11,114.13
2021,2,10,14,0.53,928.2,657.4,27.39,38.4,0.0,23.81,4.08,111.6
2021,2,10,15,0.56,760.12,586.69,41.6,38.76,0.0,23.0,4.06,106.66
2021,2,10,16,0.51,537.0,398.44,56.04,38.28,0.0,23.38,4.22,99.27
2021,2,10,17,0.42,280.8,195.21,70.53,37.04,0.0,25.12,4.5,90.9
2021,2,10,18,0.27,47.73,33.27,84.84,34.35,0.0,32.06,3.58,80.21
2021,2,10,19,-999.0,0.0,0.0,-999.0,33.1,0.0,35.56,4.9,71.39
2021,2,10,20,-999.0,0.0,0.0,-999.0,31.95,0.0,41.06,6.72,69.23
2021,2,10,21,-999.0,0.0,0.0,-999.0,30.33,0.0,50.06,7.09,72.56
2021,2,10,22,-999.0,0.0,0.0,-999.0,28.98,0.01,57.81,6.47,75.16
2021,2,10,23,-999.0,0.0,0.0,-999.0,28.01,0.01,62.81,5.66,79.09
2021,2,11,0,-999.0,0.0,0.0,-999.0,27.31,0.02,66.31,4.78,84.19
2021,2,11,1,-999.0,0.0,0.0,-999.0,26.67,0.02,69.56,3.93,92.28
2021,2,11,2,-999.0,0.0,0.0,-999.0,26.12,0.01,72.44,3.12,102.3
2021,2,11,3,-999.0,0.0,0.0,-999.0,25.69,0.01,74.75,2.5,114.4
2021,2,11,4,-999.0,0.0,0.0,-999.0,25.3,0.0,76.81,2.18,125.51
2021,2,11,5,-999.0,0.0,0.0,-999.0,24.97,0.0,78.44,2.04,133.29
2021,2,11,6,0.36,6.17,8.78,89.01,24.97,0.0,78.5,2.5,135.25
2021,2,11,7,0.5,155.5,152.12,77.41,26.82,0.0,69.75,4.98,125.29
2021,2,11,8,0.58,407.1,370.23,62.91,29.44,0.01,57.12,5.95,118.48
2021,2,11,9,0.59,647.95,541.73,48.41,32.17,0.01,46.56,5.92,112.74
2021,2,11,10,0.59,846.85,676.6,34.03,34.46,0.41,39.88,5.65,106.38
2021,2,11,11,0.59,980.73,774.87,20.1,36.19,0.47,35.19,5.42,100.63
2021,2,11,12,0.62,1039.38,858.05,9.16,37.33,0.61,32.12,5.27,95.87
2021,2,11,13,0.63,1018.25,855.52,14.07,38.03,0.62,30.12,5.22,92.66
2021,2,11,14,0.62,919.27,772.14,27.32,38.12,0.65,29.38,5.31,89.66
2021,2,11,15,0.56,751.15,583.84,41.56,37.24,0.67,30.81,5.4,85.19
2021,2,11,16,0.45,528.48,355.66,56.03,36.1,0.58,33.31,5.56,79.39
2021,2,11,17,0.41,274.77,190.91,70.54,34.59,0.39,37.31,5.48,74.72
2021,2,11,18,0.24,46.3,30.29,84.86,31.95,0.2,47.25,4.45,70.96
2021,2,11,19,-999.0,0.0,0.0,-999.0,30.33,0.13,53.0,5.24,70.29
2021,2,11,20,-999.0,0.0,0.0,-999.0,29.46,0.12,55.69,6.07,72.85
2021,2,11,21,-999.0,0.0,0.0,-999.0,28.46,0.08,59.44,6.29,76.43
2021,2,11,22,-999.0,0.0,0.0,-999.0,27.31,0.04,65.31,5.78,78.61
2021,2,11,23,-999.0,0.0,0.0,-999.0,26.45,0.03,70.44,5.11,81.91
2021,2,12,0,-999.0,0.0,0.0,-999.0,25.79,0.02,74.5,4.44,86.67
2021,2,12,1,-999.0,0.0,0.0,-999.0,25.15,0.01,78.12,3.73,93.48
2021,2,12,2,-999.0,0.0,0.0,-999.0,24.62,0.01,81.38,3.06,100.88
